patch_title,url,raw_text,label
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Those taking on the Colosseum will now receive the correct number of Glory for stacked modifiers.,General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,We've upped the Colosseum security so you'll no longer find NPCs wandering the arena if they aren't supposed to be there.,Quest/Lore
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,All of the Fortis Colosseum NPCs now have their full and correct attack style information when using Monster Examine.,Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"You can now trade the Dizana's Quiver for a total of 4,000 Sunfire Splinters by talking to Minimus.",General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"We have slightly reduced the number of Sunfire Splinters obtainable in Wave 1, and increased the number gathered from waves 9-12. So while you'll receive 20% less Splinters on your first wave, if you make it through those later rounds, you'll see a lot more!",General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"We've taken a look at the Eclipse Boss and how much damage she's taking when at low hp, so you should no longer hit so many 1s!",Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Sulphur Nagua's special attack will no longer bump them out of combat (which removes the window of opportunity for other pesky enemies getting a turn in when they shouldn't!),Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"When fighting Moon bosses, the Ring of Recoil now correctly loses charges.",General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Sipping tea from camps in the ruins will no longer be delayed during Perilous Moons.,General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,We've removed the forced camera movement when traversing Perilous Moons to make the journey more comfortable.,General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"To make it easier to escape the Perilous Moons bosses, we've made quick-escape the default option for the stairs.",XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"To reflect the lore around the Perilous Moons dungeon being newly discovered, you'll no longer find the diary entries detailing the dungeon's potions during the quest, only when you revisit the area.",Quest/Lore
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,It's now consistently possible to kill Eclipse Moon during the Clone phase - even with single hitting weapons!,Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"We've now made it easier to tell when you've succeeded with the Fishing minigame during the Neypotzli dungeon, so now, when you have your net in the right place, you're guaranteed 1 fish, when you have it in the right place and succeed the roll, you'll receive 2 fish plus XP.",XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,You can now use a Stab attack style with the Dual Macuahuitl.,Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"You can now cover all of your Falconry fun with a one-time fee, and it's easier than ever - we've added the ability to right-click pay option on Matthias!",Mobile/UI
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"Master hunters can relax, we've fixed a bug preventing you from using the Hunter Guild teleport on your Skill and Max Capes when you had used all of your Chinchompa teleports.",Bug Fix
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"The Huntsman's Kit will now correctly let you store all your hunter items - however, black chinchompas will wriggle free and won't be stored in your kit.",XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,We've tweaked the way the Hunters' Rumours work so you'll go a little less dry on the drops for many of the rumour creatures.,XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,A bug has been fixed which means you will now only be able to use the Meat Sack for Hunter activities.,Bug Fix
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"We've upped Irit Tar ranged strength to +60, so you'll get a little more bang for your muck! (see what we did there?)",Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"The Moonlight Potion now has the correct description, factoring in its boost to attack and strength alongside defense.",Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"For those undertaking A Ribbiting Tale, you can no longer escape a certain villainous frog's wrath by walking away. The furious frog will now continue to be aggro when you come back in range.",XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"Wyrms are back on the menu, boys! We've made sure Wyrms are showing in the Slayer Log.",XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,The stump in the Oasis no longer stops you taking an axe if you are carrying a combat axe.,Bug Fix
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,The Civitas illa Fortis teleport in the Portal Nexus interface now has the correct icon.,Mobile/UI
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"The quetzals in Fortis have had a reshuffle, so you'll now find the more commonly used bird closer to a teleport.",General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"We've increased the maximum capacity of the Portal Nexus, so it can contain all teleports once again.",XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,An issue has been fixed where Echo Boots were losing charges in PvP scenarios.,Bug Fix
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,The Mixed Hide costume set can now be stored in the POH Costume room.,General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Group Ironmen will now be able to correctly share hunter mixes and butterflies with their group.,XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,We've reduced a clue scroll requirement to mean you only need one piece of the Sunfire armour set to complete it.,XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Your Sunfire Runes will give you even more XP as we have doubled those rates!,XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Sapphire Glacialis butterflies now correctly boost defence when they are released.,Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,We've fixed a bug which occurred following the addition of Varlamore that caused the Fang to roll incorrect accuracy during ToA.,Bug Fix
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"If a player is prevented from chopping the mahogany and teak trees in Murcaily's Hardwood Grove due to having not helped out around the village enough, Murcaily will now warn them of this before trying to take 100 sticks from them for entry.",Bug Fix
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,The dark chests of the Isle of Souls no longer claim that you might have received a Medium Clue Scroll every time you loot them.,General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Equipping the Lightbearer shortly before your special attack energy was due to restore will no longer delay the energy restoration.,Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,The werewolf who receives the stick in the underground Agility course no longer wanders around so much.,XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"If you need to get replacement railings from Lawgof during the Dwarf Cannon quest, he now gives as many replacements as you still need, rather than just one.",Quest/Lore
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Blood Moon Armour Pieces,Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Blue Moon Armour Pieces,Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Eclipse Moon Armour Pieces,Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Echo Crystal - 6/10*,General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Sunfire Fanatic Armour Piece - 3/10**,Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Tonalztics of Ralos - 1/10,General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Smol Heredit - 1/200***,General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Dizana's Quiver - Only acquired upon a completion of the Colosseum.****,General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"The Moonlight Potion now has the correct description, factoring in its boost to attack and strength alongside defence.",Combat Balance
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"For those undertaking A Ribbiting Tale, you can no longer escape a certain villainous frog's wrath by walking away.  The furious frog will now continue to be aggro when you come back in range.",XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Undead Pirates added and landscape changes to the Chaos Temple.,XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"New rewards in the form of Adamant seeds and the Teleport Anchoring Scroll (formerly named 'Blip blocking scroll', but now it has a nautical word in the mix!).",General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"A pirate ship on the Wilderness' eastern shore, housing a chest that players can open for additional loot rolls using keys that are dropped by Undead Pirates.",XP/Progression
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,"An adjusted Hard Clue Scroll location, moving from the Chaos Temple itself to a spot just north, by the nearby Wilderness Obelisk.",General Change
Varlamore Tweaks & Drop Rates,https://secure.runescape.com/m=news/varlamore-tweaks--drop-rates?oldschool=1,Improved opt-in loot and XP rates from the Wilderness Agility Course.,XP/Progression
